articleCode,title,category,price($)
1043347001,2-piece Cotton Set,kids_new_born_clothing_trousersleggings,19.99
0875922018,Jeggings,kids_baby_girl_clothing_trousersjeans_leggingstreggins,9.99
0931354005,2-pack Lace-trimmed Bodysuits,kids_baby_girl_clothing_bodysuits,9.99
0859926017,2-pack Cotton Henley Shirts,kids_baby_boy_clothing_tshirtsshirts_tshirts,17.99
0596950016,2-pack Cotton Bodysuits,kids_baby_boy_clothing_bodysuits,14.99
0935947008,3-pack Ruffled Tops,kids_baby_girl_clothing_tops_tshirts,14.99
0825783030,Ribbed Jersey Hat,kids_baby_boy_accessories_hats,4.99
0922947032,3-pack Triangular Scarves,kids_baby_boy_accessories_bibs,9.99
0769102116,3-pack Cotton Pajamas,kids_baby_boy_clothing_nightwear,24.99
0852953003,3-pack Jeggings,kids_baby_boy_clothing_trousersjeans_leggingstreggings,29.99
1051769002,2-pack Cotton Pajamas,kids_new_born_clothing_nightwear,14.99
0939226001,3-piece Cotton Set,kids_baby_girl_clothing_tops_tshirts,19.99
0743907036,2-pack Cotton Jersey Shirts,kids_baby_boy_clothing_tshirtsshirts_tshirts,9.99
0523625023,2-pack Sets,kids_baby_boy_clothing_nightwear,19.99
0928133018,Ruffle-trimmed Jersey Dress,kids_baby_girl_clothing_dresses,4.99
0937271006,Knit Cotton Romper Suit,kids_baby_girl_clothing_jumpsuitsplaysuits,29.99
0937271005,Knit Cotton Romper Suit,kids_baby_girl_clothing_jumpsuitsplaysuits,29.99
0930385001,2-pack Cotton Hats,kids_baby_boy_accessories_hats,6.99
0928047016,Printed Sweatshirt,kids_baby_girl_clothing_jumperssweatshirts_sweatshirts,14.99
0909534006,3-pack Cotton Pants,kids_new_born_clothing_trousersleggings,14.99
1012747003,2-piece Appliquéd Set,kids_baby_boy_clothing_jumperssweatshirts_hoodies,29.99
0930463035,Brushed-inside leggings,kids_baby_girl_clothing_trousersjeans_leggingstreggins,6.99
0523625026,2-pack Sets,kids_baby_boy_clothing_nightwear,19.99
0930472015,Patterned Leggings,kids_baby_girl_clothing_trousersjeans_leggingstreggins,4.99
0532229052,2-pack Jersey Sets,kids_baby_boy_clothing_nightwear,24.99
0927703014,Embroidered Jeans,kids_baby_girl_clothing_trousersjeans_jeans,14.99
0931741001,Super Soft Relaxed Fit Jeans,kids_baby_boy_clothing_trousersjeans_jeans,14.99
0888573013,Ballet Flats,kids_baby_girl_shoes_ballerinasflats,14.99
0931260004,2-piece Jersey Set,kids_baby_girl_clothing_tops_tshirts,9.99
0887089005,Padded Baby Bunting,kids_newbornbaby_outerwear_snowsuits,34.99
0977645001,Corduroy Overall Dress,kids_baby_girl_clothing_dresses,14.99
0974621003,5-pack Socks,kids_baby_girl_clothing_sockstights_socks,6.99
1028868001,Faux Shearling-lined Jumpsuit Overall,kids_baby_boy_outerwear_snowsuits,39.99
0873109011,Tulle-skirt Dress,kids_baby_girl_clothing_dresses,9.99
0996248005,Sweatshirt,kids_baby_girl_clothing_tops_tshirts,14.99
0932192035,2-piece Cotton Set,kids_new_born_clothing_trousersleggings,14.99
1060530002,Hooded Jacket,kids_baby_boy_clothing_jumperssweatshirts_hoodies,12.99
0871083007,2-piece Cotton Set,kids_baby_girl_clothing_tops_blouses,14.99
0982452001,3-piece Cotton Set,kids_baby_girl_clothing_trousersjeans_leggingstreggins,19.99
1036321001,Roll-up Cotton Pants,kids_baby_girl_clothing_trousersjeans_trousers,9.99
1049939001,Patterned Cotton Jersey Jumpsuit,kids_baby_boy_clothing_jumpsuitsplaysuits,19.99
0912985010,Knit Sweater,kids_baby_boy_clothing_jumperssweatshirts_jumpers,12.99
0883475012,2-piece Cotton Set,kids_baby_boy_clothing_tshirtsshirts_tshirts,12.99
0814307020,5-pack Cotton Pants,kids_new_born_clothing_trousersleggings,29.99
0826609012,2-pack Cotton Sweatshirts,kids_baby_boy_clothing_jumperssweatshirts_sweatshirts,19.99
0849389009,2-pack Cotton Shorts,kids_baby_boy_clothing_shorts,9.99
0996187008,2-piece Cotton Set,kids_new_born_clothing_trousersleggings,14.99
0916796014,Patterned Ruffled Dress,kids_baby_girl_clothing_dresses,9.99
0890959003,Jacquard-knit Cotton Sweater,kids_baby_boy_clothing_jumperssweatshirts_jumpers,14.99
0923362003,2-piece Cotton Set,kids_baby_girl_clothing_tops_blouses,19.99
0859926020,2-pack Cotton Henley Shirts,kids_baby_boy_clothing_tshirtsshirts_tshirts,17.99
0993633005,3-pack Ribbed Leggings,kids_new_born_clothing_trousersleggings,17.99
0931728010,5-pack Leggings,kids_new_born_clothing_trousersleggings,24.99
1005026001,2-piece Quilted Set,kids_new_born_clothing_trousersleggings,24.99
0988006006,Rib-knit Cardigan,kids_baby_boy_clothing_jumperssweatshirts_cardigans,29.99
1019174002,2-piece Fleece Set,kids_baby_boy_outerwear_jacketscoats,19.99
0822691021,Sweatshirt,kids_baby_boy_clothing_jumperssweatshirts_sweatshirts,14.99
1017765001,Fine-knit Cotton Sweater,kids_baby_girl_clothing_jumperssweatshirts_jumpers,12.99
0954431004,Knitted Collared Dress,kids_baby_girl_clothing_dresses,29.99
0932192020,2-piece Cotton Set,kids_new_born_clothing_trousersleggings,14.99
0857176012,2-pack Leggings,kids_new_born_clothing_trousersleggings,14.99
1022794001,Twill Pants with Leg Pockets,kids_baby_boy_clothing_trousersjeans_trousers,14.99
0873119011,2-pack Puff-sleeved Bodysuits,kids_baby_girl_clothing_bodysuits,14.99
1035772001,Warm-lined High Tops,kids_baby_boy_shoes_trainers,24.99
0760029007,Wrapover Cotton Bodysuit,kids_baby_boy_clothing_bodysuits,19.99
0858517015,5-pack Fine-knit Tights,kids_baby_girl_clothing_sockstights_tights,24.99
0883834008,Knit Dress,kids_baby_girl_clothing_dresses,19.99
0950234004,2-pack Ribbed Shirts,kids_baby_boy_clothing_tshirtsshirts_tshirts,14.99
0871241015,5-pack Socks,kids_baby_girl_clothing_sockstights_socks,9.99
0826499005,Ribbed Sweater,kids_baby_boy_clothing_jumperssweatshirts_jumpers,24.99
0979727001,Puff-sleeved Velour Dress,kids_baby_girl_clothing_dresses,14.99
1040126003,Printed Pajama Jumpsuits,kids_baby_boy_clothing_nightwear,9.99
0781997006,Rib-knit Pants with Suspenders,kids_baby_boy_clothing_trousersjeans_dungarees,24.99
0857525001,6-piece Cotton Set,kids_new_born_clothing_trousersleggings,34.99
0754107064,3-piece Jersey Set,kids_new_born_clothing_trousersleggings,14.99
0841558030,Cotton Sweatshirt,kids_baby_boy_clothing_jumperssweatshirts_sweatshirts,9.99
0920655003,2-piece Jersey Set,kids_baby_boy_clothing_trousersjeans_dungarees,17.99
0880118017,5-pack Long-sleeved Bodysuits,kids_baby_boy_clothing_bodysuits,24.99
0928135030,Sweatshirt,kids_newbornbaby_clothing_jumperssweatshirts_sweatshirts,9.99
0768919006,Sweater and Pants,kids_baby_boy_clothing_jumperssweatshirts_jumpers,24.99
0872645001,2-piece Sweatshirt Set,kids_new_born_clothing_trousersleggings,17.99
0757413015,2-pack Leggings,kids_new_born_clothing_trousersleggings,14.99
0956380006,5-pack Cotton Pants,kids_new_born_clothing_trousersleggings,29.99
1020962001,2-piece Cotton Set,kids_baby_boy_clothing_jumperssweatshirts_jumpers,29.99
0895629006,2-piece Velour Set,kids_baby_girl_clothing_jumperssweatshirts_hoodies,29.99
0533261041,5-pack Bodysuits,kids_baby_boy_clothing_bodysuits,24.99
0965771001,Linen Overalls,kids_baby_boy_clothing_trousersjeans_dungarees,29.99
0986223001,2-pack Cotton Shorts,kids_baby_boy_clothing_shorts,19.99
0936517002,Cotton Shorts,kids_baby_boy_clothing_shorts,9.99
0923362031,2-piece Cotton Set,kids_baby_girl_clothing_tops_blouses,19.99
1057769003,Adjustable-size Jumpsuit,kids_baby_boy_clothing_jumpsuitsplaysuits,19.99
0882019001,Knit Fleece Jacket,kids_baby_girl_outerwear_jacketscoats,14.99
1035143003,2-pack Cotton Jersey Shirts,kids_baby_boy_clothing_tshirtsshirts_tshirts,14.99
0791589045,2-piece Set,kids_baby_boy_clothing_jumperssweatshirts_sweatshirts,24.99
0758435011,Sweatshorts,kids_baby_boy_clothing_shorts,9.99
0889567005,Tulle-skirt Dress,kids_baby_girl_clothing_dresses,14.99
1047138002,Ruffle-collared Sweater,kids_baby_boy_clothing_jumperssweatshirts_jumpers,12.99
0866114013,3-pack Leggings,kids_new_born_clothing_trousersleggings,14.99
0878363005,Textured-knit Sweater,kids_baby_girl_clothing_jumperssweatshirts_jumpers,17.99
0979736001,Glittery Tulle Dress,kids_baby_girl_clothing_dresses,24.99
1018223005,2-piece Top and Pants Set,kids_baby_boy_clothing_tshirtsshirts_tshirts,14.99
0922725002,2-piece Fleece Set,kids_baby_girl_outerwear_jacketscoats,17.99
0802286014,5-pack Cotton Shirts,kids_baby_boy_clothing_tshirtsshirts_tshirts,29.99
0951559006,Ribbed Dress,kids_baby_girl_clothing_dresses,9.99
0944831001,2-pack Cotton Dresses,kids_baby_girl_clothing_dresses,14.99
0823486004,2-piece Set,kids_baby_boy_clothing_trousersjeans_trousers,19.99
0839583006,2-piece Linen Set,kids_baby_boy_clothing_tshirtsshirts_shirts,29.99
0646015018,2-piece Set,kids_new_born_clothing_jumperssweatshirts_sweatshirts,17.99
1022957001,6-piece Cotton Set,kids_new_born_clothing_trousersleggings,34.99
0767278039,2-piece Set,kids_baby_boy_clothing_jumperssweatshirts_sweatshirts,24.99
0858320003,Water-repellent Baby Boots,kids_baby_boy_shoes_slippers,12.99
0995324001,2-piece Set,kids_baby_girl_clothing_trousersjeans_leggingstreggins,14.99
1020456001,Quilted Dress,kids_baby_girl_clothing_dresses,14.99
0658037005,Cashmere Sweater,kids_baby_boy_clothing_jumperssweatshirts_jumpers,49.99
0951559008,Ribbed Dress,kids_baby_girl_clothing_dresses,9.99
0953297002,3-piece Set,kids_baby_boy_clothing_trousersjeans_trousers,29.99
0909534008,3-pack Cotton Pants,kids_new_born_clothing_trousersleggings,14.99
0970908012,Knit Sweater,kids_baby_girl_clothing_jumperssweatshirts_jumpers,12.99
0757884024,6-pack Triangular Scarves,kids_baby_boy_accessories_bibs,14.99
1005026002,2-piece Quilted Set,kids_new_born_clothing_trousersleggings,24.99
0936769005,Fine-knit Cardigan,kids_newbornbaby_clothing_jumperssweatshirts_cardigans,9.99
0646015017,2-piece Set,kids_new_born_clothing_jumperssweatshirts_sweatshirts,17.99
0928138013,Patterned Ruffled Dress,kids_baby_girl_clothing_dresses,6.99
0890039009,3-pack Ribbed Leggings,kids_new_born_clothing_trousersleggings,17.99
0914892019,Ribbed Cotton Set,kids_new_born_clothing_trousersleggings,19.99
0919481008,Cotton-blend Jumpsuit,kids_new_born_bodysuits,19.99
0758435010,Sweatshorts,kids_baby_boy_clothing_shorts,9.99
0930472016,Patterned Leggings,kids_baby_girl_clothing_trousersjeans_leggingstreggins,4.99
0948129011,Fine-knit Cotton Set,kids_baby_boy_clothing_jumperssweatshirts_hoodies,29.99
0596950022,2-pack Cotton Bodysuits,kids_baby_boy_clothing_bodysuits,14.99
1045778004,Patterned Pajamas,kids_baby_boy_clothing_nightwear,9.99
0987621008,2-pack Cotton Hats,kids_baby_boy_accessories_hats,12.99
1028770001,Quilted Sweatshirt,kids_baby_boy_clothing_jumperssweatshirts_sweatshirts,14.99
0857176026,2-pack Leggings,kids_new_born_clothing_trousersleggings,14.99
0941176001,2-piece Ruffle-trimmed Set,kids_baby_girl_clothing_tops_tshirts,9.99
0703338009,Striped Cotton Jersey Top,kids_baby_boy_clothing_tshirtsshirts_tshirts,12.99
0936514014,2-piece Cotton Set,kids_baby_girl_clothing_trousersjeans_leggingstreggins,14.99
0806000027,2-pack Jersey T-shirts,kids_baby_boy_clothing_tshirtsshirts_tshirts,9.99
0855321013,2-pack Ribbed Cotton Bodysuits,kids_baby_boy_clothing_bodysuits,12.99
0757884021,6-pack Triangular Scarves,kids_baby_boy_accessories_bibs,14.99
0888575007,2-piece Printed Set,kids_baby_girl_clothing_tops_tshirts,19.99
0768913010,2-pack Fine-knit Sweaters,kids_baby_boy_clothing_jumperssweatshirts_jumpers,19.99
0734027004,5-pack Jersey Shirts,kids_baby_boy_clothing_tshirtsshirts_tshirts,24.99
0658037004,Cashmere Sweater,kids_baby_boy_clothing_jumperssweatshirts_jumpers,49.99
0935947006,3-pack Ruffled Tops,kids_baby_girl_clothing_tops_tshirts,14.99
1049537001,2-piece Jersey Set,kids_baby_boy_clothing_tshirtsshirts_tshirts,29.99
0906834005,2-pack Cotton Sweatshirts,kids_baby_boy_clothing_jumperssweatshirts_sweatshirts,24.99
0943355001,2-pack Denim Joggers,kids_baby_boy_clothing_trousersjeans_joggerssweatpants,24.99
0974586001,Denim Shorts,kids_baby_boy_clothing_shorts,14.99
0866778006,5-pack Cotton Pants,kids_new_born_clothing_trousersleggings,29.99
0658049004,Cashmere Pants,kids_baby_boy_clothing_trousersjeans_trousers,39.99
0932192043,2-piece Cotton Set,kids_new_born_clothing_trousersleggings,14.99
0940155006,10-pack Triangular Scarves,kids_baby_boy_accessories_bibs,24.99
1030543001,Quilted Jacket,kids_baby_boy_outerwear,24.99
1036298001,2-piece Set,kids_baby_boy_setsoutfits,24.99
0807995012,Cotton Romper,kids_baby_girl_clothing_jumpsuitsplaysuits,24.99
0937588007,Cotton Dress,kids_baby_girl_clothing_dresses,9.99
0982528009,Sneakers,kids_baby_boy_shoes_trainers,17.99
1035192001,Linen Pants,kids_new_born_clothing_trousersleggings_trousers,24.99
0938266003,Cotton Romper Suit,kids_baby_girl_clothing_jumpsuitsplaysuits,14.99
1057673002,2-pack Ruffle-trimmed Swim Briefs,kids_baby_girl_clothing_swimwear,14.99
1034963001,Ribbed Cotton Top,kids_new_born_clothing_jumperssweatshirts_sweatshirts,17.99
0996187010,2-piece Cotton Set,kids_new_born_clothing_trousersleggings,14.99
0883430006,2-piece Set,kids_baby_boy_clothing_jumperssweatshirts_sweatshirts,29.99
0839319007,2-pack Cotton Overalls,kids_baby_boy_clothing_trousersjeans_dungarees,24.99
0588184035,5-pack Bodysuits,kids_baby_boy_clothing_bodysuits,24.99
0922241007,Faux Shearling Jacket,kids_baby_girl_outerwear_jacketscoats,24.99
1040053001,2-piece Set,kids_baby_boy_setsoutfits,19.99
0588184019,5-pack Bodysuits,kids_baby_boy_clothing_bodysuits,24.99
0883454006,2-piece Sweatshirt Set,kids_new_born_clothing_trousersleggings,19.99
0936349003,2-piece Set,kids_baby_boy_clothing_jumperssweatshirts_sweatshirts,29.99
0892600001,Cable-knit Cardigan,kids_baby_boy_clothing_jumperssweatshirts_cardigans,19.99
1020056001,2-pack Cotton Sweaters,kids_baby_boy_clothing_jumperssweatshirts_jumpers,24.99
1035143002,2-pack Cotton Jersey Shirts,kids_baby_boy_clothing_tshirtsshirts_tshirts,14.99
1019164001,4-piece Cotton Set,kids_new_born_clothing_trousersleggings,24.99
0936427003,2-piece Fleece Set,kids_baby_boy_outerwear_jacketscoats,24.99
0824038010,2-pack Cotton Joggers,kids_baby_boy_clothing_trousersjeans_joggerssweatpants,24.99
0932174015,Printed T-shirt,kids_baby_girl_clothing_tops_tshirts,3.99
0928047018,Printed Sweatshirt,kids_baby_girl_clothing_jumperssweatshirts_sweatshirts,14.99
1039737002,Flounce-trimmed Cardigan,kids_baby_boy_clothing_jumperssweatshirts_cardigans,14.99
0744572008,3-pack Polo Shirts,kids_baby_boy_clothing_tshirtsshirts_tshirts,19.99
0588184015,5-pack Bodysuits,kids_baby_boy_clothing_bodysuits,24.99
1057828001,2-pack Long-sleeved Bodysuits,kids_baby_girl_clothing_bodysuits_wrapover,14.99
0914482002,2-pack Printed T-shirts,kids_baby_girl_clothing_tops_tshirts,14.99
1069220003,Cotton Jersey Shirt,kids_baby_boy_clothing_tshirtsshirts_tshirts,4.99
0769102094,3-pack Cotton Pajamas,kids_baby_boy_clothing_nightwear,24.99
1041520001,Long-sleeved Bodysuit,kids_new_born_clothing_bodysuits,24.99
0867135048,Ribbed Cotton Set,kids_baby_boy_clothing_tshirtsshirts_tshirts,14.99
0979605033,3-piece Cotton Set,kids_baby_girl_setsoutfits,9.99
0814306007,5-pack Wrapover Bodysuits,kids_baby_boy_clothing_bodysuits,29.99
0988006004,Rib-knit Cardigan,kids_baby_boy_clothing_jumperssweatshirts_cardigans,29.99
0795825019,2-pack Cotton Joggers,kids_baby_boy_clothing_trousersjeans_joggerssweatpants,14.99
1022794002,Twill Pants with Leg Pockets,kids_baby_boy_clothing_trousersjeans_trousers,14.99
0826609011,2-pack Cotton Sweatshirts,kids_baby_boy_clothing_jumperssweatshirts_sweatshirts,19.99
0930472012,Patterned Leggings,kids_baby_girl_clothing_trousersjeans_leggingstreggins,4.99
0857176023,2-pack Leggings,kids_new_born_clothing_trousersleggings,14.99
0995211003,Waffled Set,kids_baby_boy_clothing_tshirtsshirts_tshirts,24.99
1037472001,5-pack Sweatpants,kids_new_born_clothing_trousersleggings,36.99
1036321002,Roll-up Cotton Pants,kids_baby_girl_clothing_trousersjeans_trousers,9.99
0936517003,Cotton Shorts,kids_baby_boy_clothing_shorts,9.99
0996187009,2-piece Cotton Set,kids_new_born_clothing_trousersleggings,14.99
0838901010,Slub Jersey Romper Suit,kids_baby_girl_clothing_jumpsuitsplaysuits,17.99
1041537001,2-piece Jacket and Pants Set,kids_baby_boy_outerwear_jacketscoats,24.99
1017765004,Fine-knit Cotton Sweater,kids_baby_girl_clothing_jumperssweatshirts_jumpers,12.99
1035863003,2-pack Cotton Leggings,kids_baby_boy_clothing_trousersjeans_leggingstreggings,14.99
1052344001,Denim Blouse,kids_baby_girl_clothing_tops_blouses,14.99
0914892031,Ribbed Cotton Set,kids_new_born_clothing_trousersleggings,19.99
0532229049,2-pack Jersey Sets,kids_baby_boy_clothing_nightwear,24.99
0930463002,Brushed-inside leggings,kids_baby_girl_clothing_trousersjeans_leggingstreggins,6.99
0912028003,Wool-blend Cardigan,kids_baby_boy_clothing_jumperssweatshirts_cardigans,49.99
1033356003,Bodysuit with Eyelet Embroidery,kids_baby_girl_clothing_bodysuits,9.99
1026844001,Padded Shacket,kids_baby_boy_outerwear_jacketscoats,24.99
0983236001,2-piece Sibling Set,kids_baby_girl_clothing_jumperssweatshirts_sweatshirts,19.99
0743791014,Knit Set,kids_new_born_clothing_trousersleggings,29.99
0927703012,Embroidered Jeans,kids_baby_girl_clothing_trousersjeans_jeans,14.99
1040126005,Printed Pajama Jumpsuits,kids_baby_boy_clothing_nightwear,9.99
0941180003,2-piece Cotton Set,kids_baby_girl_clothing_trousersjeans_leggingstreggins,14.99
0997344001,Rib-knit Cashmere Jumpsuit,kids_baby_boy_clothing_jumpsuitsplaysuits,64.99
0867262005,2-piece Cotton Set,kids_baby_boy_clothing_tshirtsshirts_tshirts,29.99
0942411002,2-piece Cotton Set,kids_baby_boy_clothing_tshirtsshirts_tshirts,14.99
0795825023,2-pack Cotton Joggers,kids_baby_boy_clothing_trousersjeans_joggerssweatpants,14.99
0886052005,3-piece Gift Set,kids_baby_boy_clothing_bodysuits,27.99
0936473003,3-pack Short-sleeved Bodysuits,kids_baby_boy_clothing_bodysuits,19.99
0827318001,5-pack Cotton Bodysuits,kids_baby_boy_clothing_bodysuits,29.99
0930613003,2-piece Sweatshirt Set,kids_baby_girl_clothing_jumperssweatshirts_hoodies,24.99
0841544044,Cotton Joggers,kids_clothing_trousersjeans_joggerssweatpants,9.99
0974621044,5-pack Socks,kids_baby_girl_clothing_sockstights_socks,6.99
0888575012,2-piece Printed Set,kids_baby_girl_clothing_tops_tshirts,19.99
0532229045,2-pack Jersey Sets,kids_baby_boy_clothing_nightwear,24.99
1035143001,2-pack Cotton Jersey Shirts,kids_baby_boy_clothing_tshirtsshirts_tshirts,14.99
0869766026,2-pack Cotton Turbans,kids_baby_girl_accessories_hats,9.99
0982742002,Sweater,kids_baby_boy_clothing_jumperssweatshirts_jumpers,14.99
0713383011,Terry Top,kids_baby_boy_clothing_tshirtsshirts_tshirts,17.99
0914892020,Ribbed Cotton Set,kids_new_born_clothing_trousersleggings,19.99
1020222002,Rib-knit Cardigan,kids_baby_girl_clothing_jumperssweatshirts_cardigans,14.99
0795458012,2-pack Ribbed Tops,kids_baby_boy_clothing_tshirtsshirts_tshirts,17.99
0871022005,5-pack Socks,kids_baby_girl_clothing_sockstights_socks,9.99
0931728007,5-pack Leggings,kids_new_born_clothing_trousersleggings,24.99
0992699001,Knit Jumpsuit,kids_baby_boy_clothing_jumpsuitsplaysuits,24.99
0808002006,Cable-knit Sweater and Pants,kids_new_born_clothing_trousersleggings,34.99
1051560001,2-piece Set,kids_baby_boy_setsoutfits,24.99
0997333002,2-piece Merino Wool Set,kids_new_born_clothing_jumperssweatshirts_sweatshirts,49.99
1030237001,Denim Jeans,kids_baby_boy_clothing_trousersjeans_trousers,14.99
0979605030,3-piece Cotton Set,kids_baby_girl_setsoutfits,9.99
0979605004,3-piece Cotton Set,kids_baby_girl_setsoutfits,9.99
0890700004,Shirt and Bow Tie,kids_baby_boy_clothing_tshirtsshirts_shirts,14.99
0753437008,Snow Pants with Suspenders,kids_baby_boy_outerwear_trousers,24.99
1045777002,2-pack Ribbed Cotton Pajamas,kids_new_born_clothing_nightwear,24.99
0928135001,Sweatshirt,kids_newbornbaby_clothing_jumperssweatshirts_sweatshirts,9.99
0868578001,2-pack Wool-blend Tights,kids_baby_girl_clothing_sockstights_tights,17.99
0815446039,Cotton Cap,kids_baby_boy_accessories_hats,7.99
0523625027,2-pack Sets,kids_baby_boy_clothing_nightwear,19.99
0757884019,6-pack Triangular Scarves,kids_baby_boy_accessories_bibs,14.99
0743907031,2-pack Cotton Jersey Shirts,kids_baby_boy_clothing_tshirtsshirts_tshirts,9.99
0863564004,Slim Fit Jeans,kids_olderboys_clothing_trousersjeans_jeans,14.99
0927695008,Paper-bag Pants,kids_baby_girl_clothing_trousersjeans_trousers,9.99
1024924001,Fleece Jumpsuit,kids_baby_boy_outerwear_snowsuits,17.99
0936427001,2-piece Fleece Set,kids_baby_boy_outerwear_jacketscoats,24.99
0875898007,2-pack Jersey Tops,kids_baby_girl_clothing_tops_tshirts,9.99
0882037012,Water-repellent Snowsuit,kids_baby_girl_outerwear_snowsuits,49.99
0939708004,2-pack Fine-knit Tights,kids_baby_girl_clothing_sockstights_tights,12.99
1002230002,2-piece Patterned Set,kids_new_born_clothing_trousersleggings,12.99
0834395001,Superhero Costume,kids_baby_girl_costumesfancydresses,24.99
0825744012,3-pack Cotton Jersey Hats,kids_baby_boy_accessories_hats,9.99
1025437002,2-pack Cotton Jersey Shirts,kids_baby_boy_clothing_tshirtsshirts_tshirts,14.99
0853348020,3-pack Cotton Jersey T-shirts,kids_baby_boy_clothing_tshirtsshirts_tshirts,14.99
0823486005,2-piece Set,kids_baby_boy_clothing_trousersjeans_trousers,19.99
0532229050,2-pack Jersey Sets,kids_baby_boy_clothing_nightwear,24.99
1009658003,4-piece Cotton Set,kids_new_born_clothing_trousersleggings,24.99
1036178001,2-pack Rib-knit Hats,kids_baby_boy_accessories_hats,14.99
1040126002,Printed Pajama Jumpsuits,kids_baby_boy_clothing_nightwear,9.99
0873012019,Lined Corduroy Pants,kids_baby_girl_clothing_trousersjeans_trousers,9.99
0854286005,Strawberry-shaped Hat,kids_baby_boy_accessories_hats,7.99
1029397002,Cotton Sweatshirt Bodysuit,kids_baby_boy_clothing_bodysuits,19.99
0757884010,6-pack Triangular Scarves,kids_baby_boy_accessories_bibs,14.99
0883435016,2-piece Cotton Set,kids_new_born_clothing_trousersleggings,14.99
1051752001,3-pack Cotton Pajamas,kids_new_born_clothing_nightwear,29.99
1030196001,Rib-knit Pants,kids_new_born_clothing_trousersleggings,17.99
0967155005,2-pack Pajamas with Zipper,kids_baby_boy_clothing_nightwear,14.99
0887089008,Padded Baby Bunting,kids_newbornbaby_outerwear_snowsuits,34.99
0924006006,Textured-knit Dress,kids_baby_girl_clothing_dresses,17.99
0822691022,Sweatshirt,kids_baby_boy_clothing_jumperssweatshirts_sweatshirts,14.99
1051769001,2-pack Cotton Pajamas,kids_new_born_clothing_nightwear,14.99
0857265025,3-pack Cotton Bodysuits,kids_baby_girl_clothing_bodysuits,17.99
1035772002,Warm-lined High Tops,kids_baby_boy_shoes_trainers,24.99
0922611008,Twill Parka,kids_newbornbaby_outerwear_jacketscoats,29.99
1008802001,Wool Sweater,kids_baby_boy_clothing_jumperssweatshirts_jumpers,34.99
0996187007,2-piece Cotton Set,kids_new_born_clothing_trousersleggings,14.99
1009658002,4-piece Cotton Set,kids_new_born_clothing_trousersleggings,24.99
0820462027,Cotton Jersey Pajamas,kids_baby_boy_clothing_nightwear,9.99
0942833011,Patterned Pajamas,kids_baby_boy_clothing_nightwear,9.99
0942833008,Patterned Pajamas,kids_baby_boy_clothing_nightwear,9.99
0981900011,Adjustable Fit Set,kids_new_born_clothing_trousersleggings,19.99
0881300009,10-pack Long-sleeved Bodysuits,kids_baby_boy_clothing_bodysuits,49.99
0993633001,3-pack Ribbed Leggings,kids_new_born_clothing_trousersleggings,17.99
0533022067,2-pack Long-sleeved Bodysuits,kids_baby_boy_clothing_bodysuits,14.99
0890959009,Jacquard-knit Cotton Sweater,kids_baby_boy_clothing_jumperssweatshirts_jumpers,14.99
0935947005,3-pack Ruffled Tops,kids_baby_girl_clothing_tops_tshirts,14.99
0757884025,6-pack Triangular Scarves,kids_baby_boy_accessories_bibs,14.99
0939931009,10-pack Socks,kids_baby_girl_clothing_sockstights_socks,14.99
0795311007,2-pack Leggings,kids_new_born_clothing_trousersleggings,12.99
1037453001,Cotton Leggings,kids_new_born_clothing_trousersleggings_leggings,12.99
0979605014,3-piece Cotton Set,kids_baby_girl_setsoutfits,9.99
1019252002,Ribbed Cotton Jumpsuit,kids_baby_boy_clothing_jumpsuitsplaysuits,12.99
0764758032,2-pack Cotton Sweatshirts,kids_baby_boy_clothing_jumperssweatshirts_sweatshirts,14.99
0983007003,2-piece Cotton Set,kids_new_born_clothing_trousersleggings,9.99
0940660002,Patterned Blouse,kids_baby_girl_clothing_tops_blouses,9.99
0858306003,2-piece Set,kids_baby_boy_accessories_hats,14.99
0930649016,2-piece Printed Set,kids_baby_girl_clothing_tops_tshirts,14.99
0928135027,Sweatshirt,kids_newbornbaby_clothing_jumperssweatshirts_sweatshirts,9.99
0743908027,Long-sleeved Shirt,kids_baby_boy_clothing_tshirtsshirts_tshirts,4.99
0866503011,2-piece Fleece Set,kids_new_born_clothing_trousersleggings,19.99
0906834004,2-pack Cotton Sweatshirts,kids_baby_boy_clothing_jumperssweatshirts_sweatshirts,24.99
1010435002,Warm-lined Boots,kids_baby_boy_shoes_boots,29.99
0695662030,4-pack Socks,kids_baby_girl_clothing_sockstights_socks,12.99
0882050010,Hooded Puffer Jacket,kids_baby_girl_outerwear_jacketscoats,24.99
0815629011,2-piece Cotton Set,kids_new_born_clothing_trousersleggings,29.99
0997053003,Appliquéd Pajama Jumpsuit,kids_baby_boy_clothing_nightwear,9.99
0748651020,Warm-lined Boots,kids_baby_girl_shoes,24.99
0881300008,10-pack Long-sleeved Bodysuits,kids_baby_boy_clothing_bodysuits,49.99
0658049005,Cashmere Pants,kids_baby_boy_clothing_trousersjeans_trousers,39.99
0989574001,Patterned Romper Suit,kids_new_born_clothing_bodysuits,17.99
0825744013,3-pack Cotton Jersey Hats,kids_baby_boy_accessories_hats,9.99
1034641003,2-piece Cotton Set,kids_baby_girl_setsoutfits,19.99
0937625005,2-piece Cotton Set,kids_baby_girl_clothing_tops_blouses,14.99
0780286004,2-piece Jersey Set,kids_baby_boy_clothing_trousersjeans_trousers,9.99
0927631002,2-piece Cotton Set,kids_baby_girl_clothing_tops_blouses,19.99
